epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,20562.3,1.33147,2.37308,1.77652,0.69645,0.68439,0.72733,0.37679,1.68259,2.52202,1.96208,0.000244726,0.000244726,0.000244726
104,20761.5,1.32625,2.34005,1.76269,0.72345,0.68872,0.74254,0.39469,1.6364,2.42289,1.942,0.000240841,0.000240841,0.000240841
105,20959,1.31696,2.3284,1.76087,0.71647,0.68547,0.73586,0.39661,1.63064,2.46958,1.93189,0.000236959,0.000236959,0.000236959
106,21156.1,1.30881,2.33248,1.7569,0.72991,0.69445,0.74307,0.39516,1.63394,2.46484,1.92177,0.000233081,0.000233081,0.000233081
107,21354.5,1.30768,2.3109,1.74679,0.72518,0.70745,0.75281,0.40716,1.6061,2.42607,1.90805,0.000229208,0.000229208,0.000229208
108,21552.9,1.30696,2.30779,1.75122,0.69659,0.7081,0.74534,0.40722,1.60802,2.39503,1.89165,0.000225341,0.000225341,0.000225341
109,21751.9,1.30755,2.29397,1.74507,0.72456,0.69854,0.75071,0.40324,1.61445,2.41006,1.90206,0.00022148,0.00022148,0.00022148
110,21950,1.30194,2.28253,1.74476,0.7247,0.69277,0.73993,0.3982,1.62329,2.43939,1.91851,0.000217627,0.000217627,0.000217627
111,22147.3,1.30451,2.27355,1.74008,0.68203,0.71367,0.74153,0.39984,1.62641,2.42559,1.92246,0.000213782,0.000213782,0.000213782
112,22345.7,1.29494,2.26723,1.73385,0.70704,0.69606,0.74475,0.39909,1.61806,2.37898,1.92385,0.000209948,0.000209948,0.000209948
113,22542.6,1.30362,2.28218,1.73825,0.74872,0.68129,0.74955,0.40648,1.6138,2.38293,1.91785,0.000206123,0.000206123,0.000206123
114,22741.5,1.29468,2.24235,1.73724,0.7274,0.68628,0.74454,0.40745,1.60648,2.37878,1.90217,0.00020231,0.00020231,0.00020231
115,22939.6,1.29446,2.22666,1.74136,0.71844,0.69308,0.73963,0.40665,1.60708,2.37497,1.90435,0.00019851,0.00019851,0.00019851
116,23137.1,1.28035,2.22842,1.72814,0.74302,0.7008,0.7546,0.40933,1.60241,2.3517,1.90957,0.000194722,0.000194722,0.000194722
117,23335.9,1.27875,2.22878,1.73268,0.69409,0.72494,0.75297,0.41163,1.60048,2.36675,1.91274,0.000190949,0.000190949,0.000190949
118,23534.3,1.27598,2.1896,1.72962,0.71606,0.72289,0.7603,0.41407,1.6043,2.33376,1.9121,0.000187191,0.000187191,0.000187191
119,23733.6,1.2696,2.16626,1.71882,0.71134,0.71589,0.75146,0.40962,1.60745,2.35028,1.91928,0.00018345,0.00018345,0.00018345
120,23930.7,1.27571,2.18195,1.72135,0.72347,0.71732,0.75371,0.40954,1.61067,2.33232,1.9149,0.000179725,0.000179725,0.000179725
121,24128.8,1.25434,2.13897,1.71234,0.72048,0.70221,0.75131,0.40626,1.61448,2.37216,1.91137,0.000176018,0.000176018,0.000176018
122,24326.8,1.26978,2.18635,1.7139,0.72569,0.68885,0.74635,0.4043,1.6125,2.38101,1.91206,0.00017233,0.00017233,0.00017233
123,24524.9,1.26376,2.13352,1.70932,0.71159,0.71531,0.74993,0.4072,1.60802,2.36767,1.9117,0.000168662,0.000168662,0.000168662
124,24722.8,1.26964,2.1592,1.71015,0.71331,0.72573,0.75295,0.41194,1.60231,2.36321,1.9106,0.000165015,0.000165015,0.000165015
125,24920.8,1.25961,2.14216,1.70638,0.70565,0.70485,0.74416,0.40301,1.62298,2.39425,1.9289,0.000161389,0.000161389,0.000161389
126,25119.2,1.26223,2.11732,1.70897,0.73128,0.68957,0.74682,0.40371,1.6304,2.35571,1.93799,0.000157786,0.000157786,0.000157786
127,25317.6,1.24194,2.08793,1.69072,0.71748,0.70212,0.74646,0.40105,1.64019,2.36561,1.93575,0.000154206,0.000154206,0.000154206
128,25516.4,1.24808,2.09411,1.70003,0.72664,0.69633,0.74652,0.40207,1.62894,2.36074,1.94147,0.00015065,0.00015065,0.00015065
129,25714.3,1.23979,2.07162,1.68584,0.70917,0.72724,0.75418,0.40853,1.62213,2.33917,1.93848,0.00014712,0.00014712,0.00014712
130,25912.1,1.23866,2.08409,1.68385,0.70994,0.72416,0.75164,0.40518,1.63577,2.35737,1.93983,0.000143615,0.000143615,0.000143615
131,26110.8,1.24559,2.05295,1.68693,0.708,0.72552,0.75356,0.407,1.63701,2.35509,1.93958,0.000140137,0.000140137,0.000140137
132,26308.4,1.23758,2.04527,1.68846,0.73628,0.71495,0.75433,0.405,1.64161,2.34596,1.95315,0.000136687,0.000136687,0.000136687
133,26506,1.23498,2.02185,1.68125,0.72657,0.69409,0.74821,0.40325,1.63511,2.36641,1.95071,0.000133266,0.000133266,0.000133266
134,26704.2,1.23252,2.01101,1.66592,0.7133,0.69935,0.74285,0.40105,1.64272,2.38671,1.9557,0.000129874,0.000129874,0.000129874
135,26901.7,1.2183,2.00688,1.67486,0.74657,0.70322,0.75411,0.40804,1.64724,2.34778,1.95609,0.000126512,0.000126512,0.000126512
136,27100.3,1.23136,2.00178,1.67127,0.72606,0.71193,0.74823,0.40442,1.66661,2.36322,1.97234,0.000123182,0.000123182,0.000123182
137,27297.9,1.22567,2.03806,1.67883,0.71961,0.70509,0.74242,0.40128,1.66872,2.38558,1.97334,0.000119883,0.000119883,0.000119883
138,27530.2,1.21161,1.99856,1.6603,0.72132,0.69777,0.74533,0.40081,1.6598,2.37418,1.96666,0.000116617,0.000116617,0.000116617
139,27728.7,1.21606,2.00485,1.65968,0.71954,0.71165,0.74859,0.40289,1.65495,2.34765,1.96919,0.000113384,0.000113384,0.000113384
140,27926.6,1.21579,1.96253,1.66605,0.73435,0.69817,0.75228,0.40933,1.64308,2.32924,1.95473,0.000110186,0.000110186,0.000110186
141,28219.4,1.21519,1.97362,1.66625,0.72478,0.71662,0.75972,0.41346,1.63402,2.32334,1.94877,0.000107023,0.000107023,0.000107023
142,28624.9,1.20485,1.95982,1.65551,0.72553,0.7124,0.75739,0.4135,1.63963,2.32735,1.95761,0.000103896,0.000103896,0.000103896
143,28856.3,1.21645,1.99077,1.66606,0.73431,0.70673,0.7535,0.40941,1.63772,2.34907,1.9685,0.000100806,0.000100806,0.000100806
144,29055.5,1.2074,1.97048,1.65702,0.73844,0.70345,0.75527,0.40968,1.63341,2.33673,1.96183,9.77524e-05,9.77524e-05,9.77524e-05
145,29333.6,1.19403,1.91927,1.65508,0.74537,0.69786,0.7577,0.41151,1.64127,2.336,1.97055,9.47376e-05,9.47376e-05,9.47376e-05
146,29532.6,1.19776,1.94769,1.64803,0.71945,0.71984,0.75308,0.41073,1.64059,2.32878,1.97143,9.17616e-05,9.17616e-05,9.17616e-05
147,29731.9,1.19393,1.93007,1.64598,0.73284,0.71099,0.75307,0.40955,1.64371,2.32448,1.97613,8.88253e-05,8.88253e-05,8.88253e-05
148,29930.5,1.1936,1.93633,1.64779,0.7299,0.71517,0.75271,0.40663,1.64547,2.34227,1.9798,8.59294e-05,8.59294e-05,8.59294e-05
